"name","frequency","probability"
"Staci",24681,0.000156791124447106
"Nell",24615,0.000156371845884101
"Trudy",24562,0.000156035152492598
"Jenifer",24456,0.000155361765709591
"Eugenia",24426,0.000155171184544589
"Lara",24234,0.000153951465088577
"Alyson",24231,0.000153932406972076
"Daniella",24078,0.000152960443030567
"Rosetta",23911,0.000151899541212056
"Elvira",23881,0.000151708960047054
"Phoebe",23881,0.000151708960047054
"London",23818,0.00015130873960055
"Eden",23758,0.000150927577270546
"Keira",23753,0.000150895813743045
"Francis",23683,0.000150451124358041
"Susanne",23612,0.000150000082267536
"Delilah",23609,0.000149981024151036
"Glenna",23537,0.000149523629355031
"Makenna",23477,0.000149142467025027
"Laila",23407,0.000148697777640023
"Clare",23353,0.000148354731543019
"Reese",23345,0.000148303909899019
"Selma",23297,0.000147998980035016
"Brooklynn",23112,0.000146823729517504
"Eliana",23104,0.000146772907873503
"Nannie",23077,0.000146601384825001
"Tiana",23069,0.000146550563181001
"Hilary",23060,0.0001464933888315
"Maribel",23008,0.000146163048145497
"Francesca",22964,0.000145883529103494
"Frieda",22957,0.000145839060164994
"Kailey",22825,0.000145000503038985
"Deana",22795,0.000144809921873983
"Jeanine",22715,0.000144301705433978
"Audra",22683,0.000144098418857976
"Willa",22657,0.000143933248514974
"Paris",22655,0.000143920543103974
"Ericka",22647,0.000143869721459973
"Jeannine",22624,0.000143723609233472
"Aubree",22621,0.000143704551116972
"Elsa",22568,0.000143367857725468
"Blanca",22564,0.000143342446903468
"Bobbi",22553,0.000143272567142967
"Lizbeth",22474,0.000142770703408462
"Clarice",22435,0.00014252294789396
"Tamika",22391,0.000142243428851957
"Kenya",22357,0.000142027436864955
"Alina",22227,0.000141201585149946
"Ingrid",22145,0.000140680663298941
"Millie",22107,0.000140439260489938
"Amaya",22097,0.000140375733434938
"Rhoda",22024,0.000139911985933433
"Chris",21979,0.00013962611418593
"Luz",21949,0.000139435533020928
"Bridgette",21948,0.000139429180315428
"Camryn",21929,0.000139308478910927
"Taryn",21875,0.000138965432813923
"Leilani",21807,0.000138533448839919
"Rosalind",21680,0.000137726655241411
"Latonya",21636,0.000137447136199408
"Tonia",21636,0.000137447136199408
"Kiana",21610,0.000137281965856406
"Jeri",21602,0.000137231144212405
"Leann",21584,0.000137116795513404
"Margo",21556,0.000136938919759402
"Juliet",21507,0.000136627637189899
"Jimmie",21490,0.000136519641196398
"Simone",21439,0.000136195653215895
"Lorie",21407,0.000135992366639893
"Keisha",21366,0.00013573190571439
"Talia",21351,0.000135636615131889
"Athena",21202,0.000134690062012379
"Sheena",21175,0.000134518538963878
"Tiara",20936,0.000133000242349362
"Julissa",20925,0.000132930362588861
"Heaven",20907,0.00013281601388986
"Emilie",20883,0.000132663548957859
"Dale",20870,0.000132580963786358
"Paola",20864,0.000132542847553357
"Valentina",20837,0.000132371324504856
"Sidney",20759,0.000131875813475851
"Marcy",20719,0.000131621705255848
"Rene",20589,0.00013079585354084
"Chasity",20544,0.000130509981793337
"Bettye",20538,0.000130471865560336
"Alivia",20517,0.000130338458744835
"Christi",20515,0.000130325753333835
"Bernadine",20493,0.000130185993812833
"Imani",20476,0.000130077997819332
"Maritza",20460,0.000129976354531331
"Larissa",20420,0.000129722246311329
"Alayna",20406,0.000129633308434328
"Greta",20351,0.000129283909631824
"Darcy",20188,0.000128248418635313
"Ryan",20161,0.000128076895586812
"Jami",20020,0.000127181164111303
"Winnie",19988,0.0001269778775353
"Ila",19940,0.000126672947671297
"Flossie",19895,0.000126387075923794
"Arielle",19861,0.000126171083936792
"Brianne",19782,0.000125669220202287
"Logan",19752,0.000125478639037285
"Amie",19737,0.000125383348454784
"Virgie",19720,0.000125275352461283
"Robbie",19712,0.000125224530817282
"Harriett",19686,0.000125059360474281
"Brielle",19622,0.000124652787322277
"Angelia",19560,0.000124258919581273
"Carmela",19544,0.000124157276293272
"Emilee",19513,0.00012396034242277
"Ashlynn",19508,0.000123928578895269
"Leanna",19486,0.000123788819374268
"Devon",19471,0.000123693528791767
"Elnora",19439,0.000123490242215765
"Ladonna",19429,0.000123426715160764
"Dorthy",19401,0.000123248839406762
"Adelaide",19397,0.000123223428584762
"Fiona",19384,0.000123140843413261
"Michael",19313,0.000122689801322757
"Noreen",19282,0.000122492867452255
"Elma",19241,0.000122232406526752
"Lenore",19214,0.00012206088347825
"Hayden",19184,0.000121870302313248
"Jayden",19184,0.000121870302313248
"Terrie",19173,0.000121800422552747
"India",19084,0.000121235031763242
"Skyler",19074,0.000121171504708241
"Gale",19066,0.00012112068306424
"Evangeline",18922,0.000120205893472231
"Eve",18873,0.000119894610902728
"Nelda",18851,0.000119754851381726
"Aniyah",18820,0.000119557917511224
"Emilia",18744,0.00011907511189322
"Karissa",18651,0.000118484310281713
"John",18643,0.000118433488637713
"Kali",18643,0.000118433488637713
"Susana",18536,0.000117753749149206
"Neva",18514,0.000117613989628205
"Rae",18478,0.000117385292230202
"Christian",18355,0.000116603909453694
"Nia",18324,0.000116406975583192
"Cornelia",18219,0.000115739941505685
"Latisha",18214,0.000115708177978185
"Sienna",18204,0.000115644650923184
"Yasmin",18160,0.000115365131881182
"Katlyn",18129,0.00011516819801068
"Alexus",18113,0.000115066554722678
"Izabella",18108,0.000115034791195178
"Tabatha",18064,0.000114755272153175
"Kaylie",18044,0.000114628218043174
"Nola",18006,0.000114386815234171
"Colette",17901,0.000113719781156665
"Ashton",17853,0.000113414851292662
"Kiera",17836,0.00011330685529916
"Tanisha",17834,0.00011329414988816
"Katy",17804,0.000113103568723158
"Harley",17724,0.000112595352283153
"Kelsie",17697,0.000112423829234651
"Aisha",17691,0.000112385713001651
"Claudette",17673,0.00011227136430265
"Malinda",17662,0.000112201484542149
"Viviana",17633,0.000112017256082647
"Lyla",17628,0.000111985492555147
"Elinor",17612,0.000111883849267146
"Precious",17606,0.000111845733034145
"Elaina",17593,0.000111763147862645
"Madalyn",17583,0.000111699620807644
"Melisa",17561,0.000111559861286643
"Malia",17552,0.000111502686937142
"James",17505,0.000111204109778639
"Corrine",17501,0.000111178698956639
"Lacy",17485,0.000111077055668638
"Sybil",17402,0.000110549781112132
"Brynn",17397,0.000110518017584632
"Rosalyn",17364,0.00011030837830313
"Bryanna",17347,0.000110200382309629
"Saundra",17347,0.000110200382309629
"Kiley",17308,0.000109952626795126
"Kimberlee",17254,0.000109609580698123
"Lauryn",17245,0.000109552406348622
"Perla",17230,0.000109457115766121
"Lexi",17166,0.000109050542614117
"Cecile",17162,0.000109025131792117
"Valarie",17067,0.00010842162476961
"Dollie",17039,0.000108243749015609
"Mavis",17008,0.000108046815145107
"Gay",16982,0.000107881644802105
"Marley",16970,0.000107805412336104
"Alanna",16958,0.000107729179870103
"Chandra",16924,0.000107513187883101
"Lorrie",16891,0.000107303548601599
"Ruthie",16805,0.000106757215928593
"Abbie",16763,0.000106490402297591
"Aria",16732,0.000106293468427089
"Lupe",16707,0.000106134650789587
"Pearlie",16663,0.000105855131747584
"Carmella",16638,0.000105696314110082
"Robert",16602,0.00010546761671208
"Letha",16601,0.00010546126400658
"Silvia",16582,0.000105340562602079
"Cortney",16559,0.000105194450375577
"Arline",16512,0.000104895873217074
"Maura",16493,0.000104775171812573
"Mara",16431,0.000104381304071569
"Devin",16388,0.000104108137735066
"Kamryn",16350,0.000103866734926064
"Harmony",16279,0.000103415692835559
"Deirdre",16210,0.000102977356156055
"Araceli",16151,0.000102602546531551
"Jeanie",16144,0.00010255807759305
"Sharron",16124,0.000102431023483049
"Dolly",16114,0.000102367496428048
"Nanette",16112,0.000102354791017048
"Juliette",16071,0.000102094330091546
"Noemi",16068,0.000102075271975045
"Kaylin",15947,0.000101306594609538
"Baylee",15925,0.000101166835088536
"Dona",15914,0.000101096955328035
"Zelma",15880,0.000100880963341033
"Annmarie",15875,0.000100849199813533
"Elyse",15828,0.00010055062265503
"Ryleigh",15809,0.000100429921250529
"Jayda",15742,0.000100004289982024
"Abbey",15619,9.92229072055162e-05
"Cadence",15589,9.90323260405142e-05
"Lavonne",15586,9.9013267924014e-05
"Jerry",15577,9.89560935745135e-05
"Kassidy",15574,9.89370354580133e-05
"Tyler",15565,9.88798611085127e-05
"Suzette",15544,9.87464542930113e-05
"Mikaela",15498,9.84542298400083e-05
"Brandie",15497,9.84478771345083e-05
"Dulce",15496,9.84415244290082e-05
"Emely",15478,9.8327175730007e-05
"Hollie",15475,9.83081176135068e-05
"Ilene",15408,9.78824863450025e-05
"Loraine",15368,9.76283781249999e-05
"Marta",15366,9.76156727139997e-05
"Earline",15333,9.74060334324976e-05
"Earnestine",15302,9.72090995619956e-05
"Destinee",15255,9.69105224034925e-05
"Jerri",15241,9.68215845264916e-05
"Janae",15234,9.67771155879911e-05
"Quinn",15209,9.66182979504895e-05
"Deja",15155,9.6275251853486e-05
"Dee",15101,9.59322057564825e-05
"Carley",15094,9.5887736817982e-05
"Beatriz",15030,9.54811636659779e-05
"Nicolette",15025,9.54494001384775e-05
"Nathalie",14990,9.52270554459753e-05
"Danna",14985,9.51952919184749e-05
"Tatum",14984,9.51889392129749e-05
"Alyce",14983,9.51825865074748e-05
"Chrystal",14962,9.50491796919734e-05
"Kaitlynn",14961,9.50428269864734e-05
"Hadley",14927,9.48268349994712e-05
"Avis",14895,9.46235484234691e-05
"Consuelo",14891,9.45981376014688e-05
"Kyleigh",14885,9.45600213684684e-05
"Willow",14877,9.45091997244679e-05
"Annika",14869,9.44583780804674e-05
"Tiffani",14769,9.38231075304609e-05
"Susanna",14760,9.37659331809603e-05
"Eleanore",14721,9.35181776664578e-05
"Chanel",14674,9.32196005079547e-05
"Lynnette",14632,9.2952786876952e-05
"Gillian",14567,9.25398610194477e-05
"Kathie",14562,9.25080974919474e-05
"Luann",14561,9.25017447864474e-05
"Shayna",14541,9.23746906764461e-05
"Selina",14490,9.20507026959427e-05
"Kaleigh",14485,9.20189391684424e-05
"Shania",14474,9.19490594079417e-05
"Cristal",14437,9.17140093044393e-05
"Joselyn",14434,9.16949511879391e-05
"Martina",14424,9.16314241329384e-05
"Kierra",14422,9.16187187219383e-05
"Jacklyn",14416,9.15806024889379e-05
"Margery",14404,9.15043700229371e-05
"Roxie",14372,9.13010834469351e-05
"Liza",14328,9.10215644049322e-05
"Casandra",14321,9.09770954664317e-05
"Macie",14301,9.08500413564304e-05
"Deidre",14287,9.07611034794295e-05
"Althea",14277,9.06975764244289e-05
"Esperanza",14222,9.03481776219253e-05
"Odessa",14213,9.02910032724247e-05
"Nona",14190,9.01448910459232e-05
"Maddison",14134,8.97891395379196e-05
"Marcie",14127,8.97446705994191e-05
"Rosanne",14095,8.9541384023417e-05
"Cheyanne",14074,8.94079772079157e-05
"Skye",14054,8.92809230979144e-05
"Elissa",14047,8.92364541594139e-05
"Sarai",13996,8.89124661789106e-05
"Regan",13960,8.86837687809083e-05
"Nayeli",13934,8.85185984379066e-05
"Edwina",13918,8.84169551499055e-05
"Roslyn",13916,8.84042497389054e-05
"Paulina",13912,8.83788389169051e-05
"Aniya",13900,8.83026064509044e-05
"Deanne",13856,8.80230874089015e-05
"Charmaine",13850,8.79849711759011e-05
"Carlene",13826,8.78325062438995e-05
"Presley",13822,8.78070954218993e-05
"Meaghan",13806,8.77054521338982e-05
"Rosella",13749,8.73433479203945e-05
"Lyndsey",13748,8.73369952148945e-05
"Ophelia",13739,8.72798208653939e-05
"Chantel",13735,8.72544100433936e-05
"Reva",13735,8.72544100433936e-05
"Charlie",13707,8.70765342893918e-05
"Merle",13703,8.70511234673915e-05
"Alessandra",13698,8.70193599398912e-05
"Paisley",13629,8.65810232603867e-05
"Lia",13622,8.65365543218863e-05
"Eddie",13607,8.64412637393853e-05
"Janna",13605,8.64285583283852e-05
"Sage",13546,8.60537487038813e-05
"Rylie",13540,8.60156324708809e-05
"Roseann",13482,8.56471755518772e-05
"Tommie",13426,8.52914240438735e-05
"Hailee",13403,8.5145311817372e-05
"Tamera",13375,8.49674360633702e-05
"Ximena",13344,8.47705021928682e-05
"Karyn",13336,8.47196805488677e-05
"Magdalena",13320,8.46180372608666e-05
"Camilla",13314,8.45799210278662e-05
"Tierra",13211,8.39255923613595e-05
"Anya",13190,8.37921855458582e-05
"Marci",13187,8.3773127429358e-05
"Tamra",13179,8.37223057853574e-05
"Itzel",13173,8.36841895523571e-05
"Belle",13148,8.35253719148554e-05
"Cathryn",13136,8.34491394488546e-05
"Ayla",13102,8.32331474618524e-05
"Terra",13079,8.30870352353509e-05
"Kiersten",13053,8.29218648923492e-05
"Carina",13051,8.29091594813491e-05
"Janell",13044,8.28646905428487e-05
"Danica",13028,8.27630472548476e-05
"Justice",12985,8.24898809183448e-05
"Wendi",12970,8.23945903358438e-05
"Adrian",12968,8.23818849248437e-05
"Sheree",12961,8.23374159863433e-05
"Ayanna",12946,8.22421254038423e-05
"Juana",12945,8.22357726983422e-05
"Haleigh",12923,8.20960131773408e-05
"Melina",12909,8.20070753003399e-05
"Augusta",12902,8.19626063618394e-05
"Stephany",12898,8.19371955398392e-05
"Jaqueline",12870,8.17593197858373e-05
"Corina",12869,8.17529670803373e-05
"Krystle",12856,8.16703819088364e-05
"Jaden",12843,8.15877967373356e-05
"Rhiannon",12820,8.14416845108341e-05
"Chelsie",12818,8.1428979099834e-05
"Tammi",12782,8.12002817018316e-05
"Corine",12712,8.07555923168271e-05
"Lesly",12685,8.05840692683253e-05
"Libby",12676,8.05268949188247e-05
"Teagan",12672,8.05014840968245e-05
"Octavia",12655,8.03934881033233e-05
"Kourtney",12607,8.00885582393202e-05
"Kris",12574,7.98789189578181e-05
"Tillie",12569,7.98471554303178e-05
"Georgina",12561,7.97963337863172e-05
"Mila",12547,7.97073959093163e-05
"Earlene",12538,7.96502215598157e-05
"Elisha",12527,7.9580341799315e-05
"Nyla",12522,7.95485782718147e-05
"Raegan",12495,7.93770552233129e-05
"Catalina",12456,7.91292997088104e-05
"Graciela",12454,7.91165942978103e-05
"Kaila",12434,7.8989540187809e-05
"Mari",12420,7.89006023108081e-05
"Tameka",12408,7.88243698448073e-05
"Hester",12394,7.87354319678064e-05
"Carlie",12392,7.87227265568062e-05
"Bria",12384,7.86719049128057e-05
"Dayna",12379,7.86401413853054e-05
"William",12337,7.83733277543027e-05
"Edythe",12324,7.82907425828018e-05
"Cari",12302,7.81509830618004e-05
"Kathrine",12283,7.80302816572992e-05
"Leeann",12272,7.79604018967984e-05
"Madilyn",12267,7.79286383692981e-05
"Lakisha",12258,7.78714640197975e-05
"Bertie",12252,7.78333477867971e-05
"Lakeisha",12241,7.77634680262964e-05
"Fernanda",12228,7.76808828547956e-05
"Tyra",12222,7.76427666217952e-05
"Tess",12203,7.75220652172939e-05
"Kaley",12190,7.74394800457931e-05
"Kaelyn",12186,7.74140692237928e-05
"Ursula",12158,7.7236193469791e-05
"Nita",12118,7.69820852497884e-05
"Rosalinda",12114,7.69566744277882e-05
"Benita",12112,7.6943969016788e-05
"Deena",12101,7.68740892562873e-05
"Renae",12081,7.6747035146286e-05
"Anahi",12058,7.66009229197845e-05
"Maci",12057,7.65945702142844e-05
"Beverley",12042,7.64992796317835e-05
"Halle",12037,7.64675161042831e-05
"Celina",12034,7.64484579877829e-05
"Concetta",12021,7.63658728162821e-05
"Miracle",11994,7.61943497677803e-05
"Aline",11960,7.59783577807781e-05
"Kaye",11951,7.59211834312776e-05
"Estrella",11939,7.58449509652768e-05
"Lessie",11898,7.55844900397741e-05
"Kenzie",11873,7.54256724022725e-05
"Addyson",11836,7.51906222987701e-05
"Lilian",11796,7.49365140787675e-05
"Trista",11794,7.49238086677673e-05
"Jannie",11791,7.49047505512671e-05
"Ester",11786,7.48729870237668e-05
"Tianna",11772,7.47840491467659e-05
"Maryanne",11732,7.45299409267633e-05
"Madge",11728,7.4504530104763e-05
"Marilynn",11714,7.44155922277621e-05
"Melva",11697,7.4307596234261e-05
"Caryn",11690,7.42631272957606e-05
"Yadira",11667,7.41170150692591e-05
"Brittani",11663,7.40916042472588e-05
"Kristal",11653,7.40280771922582e-05
"Gussie",11640,7.39454920207573e-05
"Madisyn",11633,7.39010230822569e-05
"Desirae",11627,7.38629068492565e-05
"Nataly",11624,7.38438487327563e-05
"Jena",11621,7.38247906162561e-05
"Reyna",11604,7.3716794622755e-05
"Samara",11563,7.34563336972523e-05
"Jayme",11552,7.33864539367516e-05
"Isabell",11539,7.33038687652507e-05
"Janessa",11539,7.33038687652507e-05
"Emerson",11522,7.31958727717496e-05
"Luna",11502,7.30688186617483e-05
"Maricela",11497,7.3037055134248e-05
"Lelia",11493,7.30116443122477e-05
"Mitzi",11486,7.29671753737473e-05
"Wilda",11485,7.29608226682472e-05
"Anissa",11481,7.2935411846247e-05
"Rebeca",11465,7.28337685582459e-05
"Lawanda",11461,7.28083577362457e-05
"Liana",11433,7.26304819822438e-05
"Adrianne",11429,7.26050711602436e-05
"Carey",11424,7.25733076327433e-05
"Katheryn",11424,7.25733076327433e-05
"Rocio",11423,7.25669549272432e-05
"Blair",11399,7.24144899952416e-05
"Anika",11303,7.18046302672354e-05
"Rosanna",11300,7.17855721507352e-05
"Ainsley",11284,7.16839288627341e-05
"Louisa",11263,7.15505220472328e-05
"Lina",11249,7.14615841702319e-05
"Lexie",11236,7.1378998998731e-05
"Kaydence",11228,7.13281773547305e-05
"Bridgett",11221,7.12837084162301e-05
"Marietta",11203,7.11693597172289e-05
"Sharlene",11197,7.11312434842285e-05
"Lesa",11144,7.0794550092725e-05
"Lourdes",11141,7.07754919762248e-05
"Madyson",11141,7.07754919762248e-05
"Shaina",11118,7.06293797497234e-05
"Maud",11095,7.04832675232219e-05
"Ciera",11087,7.04324458792213e-05
"Jadyn",11055,7.02291593032193e-05
